logic program language,0.3872238869
active database,0.3840701406
information management,0.3810905901
orient design,0.3788881176
knowledge share,0.3734389230
model analysis,0.3725374844
support software,0.3688789322
access control,0.3682766226
fuzzy relational database,0.3674580654
approach web,0.3671918308
concurrent object,0.3667113787
multilevel secure,0.3653172694
design integrate,0.3648041191
orient approach,0.3644782639
rapid prototype,0.3623530591
petri net model concurrency,0.3619461464
knowledge representation fuzzy,0.3585518815
procedural knowledge,0.3551179434
theoretic approach,0.3549260668
enterprise application,0.3534159016
model driven approach,0.3504020489
object orient system,0.3453567883
problem solve,0.3442226731
model driven development,0.3422689839
petri net model,0.3406251697
representation reason,0.3365126049
system design,0.3335473805
quality service,0.3335093393
fuzzy petri,0.3328685730
operational semantic,0.3316371546
colour petri,0.3310574004
orient methodology,0.3289219199
concurrent program,0.3282260517
transaction petri net model concurrency,0.3258977448
enterprise model,0.3248746558
object orient software,0.3248323787
integration object,0.3240324644
system agent,0.3238601207
schema evolution object orient,0.3210535562
object model,0.3204654115
framework support,0.3194466834
web service discovery,0.3173433057
goal orient,0.3151085894
ontology semantic,0.3139486854
information system development,0.3128232544
process algebra,0.3097163359
unifi approach,0.3089719695
object orient language,0.3069167722
transaction petri net,0.3057134416
rough set,0.3055246373
system knowledge representation,0.3032499719
business process management,0.3014299375
conceptual graph,0.2974607924
concept analysis,0.2963320346
requirement analysis,0.2937997825
abstract data,0.2930849545
transaction petri,0.2930746821
service discovery,0.2927794594
semantic interoperability,0.2927794594
information management system,0.2927429966
software evolution,0.2896313112
process mining,0.2893241153
feature model,0.2875332339
general framework,0.2854326215
conceptual framework,0.2804940757
fuzzy model,0.2792089506
relationship model,0.2786121879
integrate framework,0.2780777177
graphical model,0.2757087689
model trace,0.2753165862
formal model,0.2745290257
complex object,0.2734999551
functional program,0.2732774045
framework knowledge,0.2729935094
image process,0.2728648561
color petri net,0.2694504282
workflow net,0.2662568974
description language,0.2660888937
life cycle,0.2651328562
cd rom,0.2646027390
distribute information,0.2644886488
data management system,0.2629557734
process plane,0.2603363904
flexible manufacture system,0.2590666173
agent approach,0.2574424615
evolution object orient,0.2566740607
architectural design,0.2566384820
task orient,0.2560784537
ontology driven,0.2550655704
dynamic logic,0.2533555627
collaborative design,0.2509738053
level petri,0.2507397815
rule expert,0.2505056493
fuzzy information,0.2504631520
knowledge process,0.2494020783
system object orient,0.2491407582
clinical decision support,0.2480995425
entity relationship model,0.2477392289
test case,0.2468844354
framework build,0.2458689140
product lifecycle management,0.2452887772
data analysis,0.2445667707
epistemic logic,0.2439120324
framework dynamic,0.2432626858
natural language process,0.2428457570
cooperative information,0.2423893270
inductive logic,0.2421636921
lifecycle management,0.2420962474
semantic model,0.2408912312
language semantic,0.2407116703
automatic program,0.2390485451
schema evolution object,0.2380995425
scientific workflow,0.2352142638
distribute manufacture,0.2345073538
definition language,0.2339487930
information integration,0.2332626858
application integration,0.2332626858
logical framework,0.2330768743
approach dynamic,0.2328876944
net application,0.2309296981
framework intelligent,0.2300500635
design methodology,0.2296387028
collaborative product design,0.2288925151
management framework,0.2287678014
owl ontology,0.2282899209
reference model,0.2281332359
process control,0.2279436115
software teste,0.2279230321
collaborative product development,0.2267383390
database temporal,0.2266808083
query optimization,0.2261916933
software specification,0.2260907254
data acquisition,0.2235752060
application object orient,0.2227373442
implementation process,0.2219941967
agent framework,0.2218499659
reason fuzzy,0.2218146538
enterprise information,0.2203027586
database rule,0.2201244478
relational model,0.2193787813
product service system,0.2191389646
type check,0.2189610953
big data,0.2188013832
framework enterprise,0.2185985548
development web,0.2185190186
java program,0.2183267878
approach manage,0.2181831229
engineer drawing,0.2179400601
reason logic,0.2173132559
system development,0.2168193541
hybrid knowledge,0.2151963707
entity relationship,0.2142694276
belief rule,0.2139120324
unifi framework,0.2135914767
software maintenance,0.2122231401
service architecture,0.2117913920
teache object,0.2115725027
model hierarchical,0.2113325955
service selection,0.2107876755
web enable,0.2096262170
object specification,0.2095551837
model methodology,0.2090070536
design process,0.2081400674
supply chain,0.2069207496
distribute knowledge,0.2063393597
driven development,0.2063155551
semantic logic,0.2061881852
engineer enterprise,0.2055750522
database environment,0.2050923688
application model,0.2048679580
automatic generation,0.2040232187
formal approach,0.2039659630
representation inference,0.2036307241
object orient approach,0.2027506666
multimedia database,0.2016778739
model analyze,0.2013325955
logic controller,0.2010496743
evolution object,0.2005932336
knowledge support,0.1997229145
process aware,0.1994819636
language process,0.1963540377
business application,0.1957770990
heterogeneous database,0.1956665938
environment object,0.1951027261
case framework,0.1951027261
mathematical model,0.1948678764
knowledge expert,0.1936736138
design fuzzy,0.1936652694
criteria decision,0.1934657387
rule expert system,0.1928599809
orient development,0.1924941048
clinical decision,0.1921075036
business component,0.1920611943
design support,0.1919164404
collaborative engineer,0.1917039234
web technology,0.1911890170
functional model,0.1905884092
engineer approach,0.1904680179
meta level,0.1901705623
component software,0.1900393941
abstract interpretation,0.1898071944
learn model,0.1894589701
compositional verification,0.1894263442
semantic representation,0.1889403329
program development,0.1889403329
framework integrate,0.1889403329
framework business,0.1889403329
temporal data,0.1889080663
modal logic,0.1887360681
finite state,0.1880222645
model multi,0.1880042854
application framework,0.1879829479
default reason,0.1879400601
integrate approach,0.1876171006
framework application,0.1875188687
software agent,0.1867648761
problem frame,0.1863221530
temporal object,0.1862938201
workflow system,0.1860970150
fuzzy relational,0.1859912229
program transformation,0.1854425024
standard model,0.1848640640
business rule,0.1841831435
software quality,0.1833831229
model object orient,0.1821271851
system design implementation,0.1819633284
software metric,0.1819305369
discovery framework,0.1817540855
flexible manufacture,0.1817264475
architecture support,0.1811408426
domain analysis,0.1806481310
design multi,0.1803948784
belief rule base,0.1788953265
orient paradigm,0.1782199490
xml schema,0.1780254929
language query,0.1778557616
behavioral model,0.1778297450
recommender system,0.1776331451
database semantic,0.1776176426
software system,0.1774056488
user interface,0.1767119266
fuzzy decision,0.1762938201
xml document,0.1755903966
goal program,0.1750951984
approach build,0.1748108311
information process,0.1737851256
approach design,0.1735641624
secure database,0.1722512075
composition web,0.1722042933
schema evolution,0.1721534855
language design,0.1709459513
representation fuzzy,0.1706481310
color petri,0.1685372568
scientific data,0.1679102740
database schema,0.1679102740
tool support,0.1675080908
test generation,0.1667555554
model design,0.1666765530
software product,0.1661995365
system distribute,0.1661300063
knowledge system,0.1659857753
development knowledge,0.1658927911
control architecture,0.1648108311
fuzzy data,0.1645208176
analysis object orient,0.1645170216
agent model,0.1637664058
engineer environment,0.1622485883
data structure,0.1612883339
agent negotiation,0.1612597188
management data,0.1606010332
genetic algorithm,0.1605794480
performance evaluation,0.1587977466
multi criteria,0.1587977466
context sensitive,0.1586350036
information system model,0.1585389286
architecture design,0.1583815203
approach information,0.1583815203
management software,0.1562305347
intelligent system,0.1560970150
semantic query,0.1558216175
support web,0.1550718716
architecture semantic,0.1550718716
system integration,0.1546678382
fuzzy database,0.1542420225
system approach,0.1535915832
database approach,0.1531471775
model application,0.1527154204
integrate enterprise,0.1525858007
ontology learn,0.1512347762
collaborative decision,0.1511289580
state machine,0.1505794480
product line,0.1505794480
architecture integrate,0.1505485360
model transformation,0.1502419132
environment collaborative,0.1496168446
collaborative learn,0.1487032510
framework model,0.1483978205
service semantic,0.1475129022
support collaborative,0.1470100779
analysis framework,0.1459186359
support design,0.1452982694
tutor system,0.1450835854
model technique,0.1448925622
database system,0.1446239867
orient system,0.1445183249
base system,0.1442660533
support system,0.1437635531
concurrent system,0.1436622687
grid service,0.1436065451
workflow management,0.1432216486
specification technique,0.1425858007
state art,0.1424969362
control model,0.1421333466
design knowledge,0.1409886280
application object,0.1408997644
model interaction,0.1405686476
interaction model,0.1405686476
resource allocation,0.1403094362
model fuzzy,0.1389790670
large scale,0.1388765349
service management,0.1386938455
constraint program,0.1375886089
model web,0.1375581258
support tool,0.1365332289
time petri net,0.1357699172
service environment,0.1348108311
re engineer,0.1344855844
orient language,0.1341351697
resource management,0.1331080991
model distribute,0.1330829067
model support,0.1328380827
design management,0.1326929856
model verification,0.1307891505
process design,0.1302911779
design object,0.1300480465
model formal,0.1286943879
knowledge integration,0.1286938455
system knowledge,0.1249901405
embedd system,0.1217811066
information service,0.1212598501
approach integrate,0.1212598501
program framework,0.1211111239
architecture software,0.1211111239
application semantic,0.1211111239
model knowledge,0.1196257168
semantic program,0.1182237999
hybrid system,0.1181382853
expert system,0.1175813140
model simulation,0.1167566261
architecture model,0.1161533603
design information,0.1154704440
design application,0.1153203905
web data,0.1152433878
design model,0.1142247925
integrate knowledge,0.1137835376
approach fuzzy,0.1137835376
analysis object,0.1137835376
security model,0.1137029973
system verification,0.1132191565
system software,0.1130777423
specification design,0.1129438430
database model,0.1128380827
model data,0.1119983881
data semantic,0.1119491657
logic model,0.1109371302
support knowledge,0.1099494558
system intelligent,0.1085777423
orient logic,0.1082237999
reason knowledge,0.1079542684
model temporal,0.1075482522
service framework,0.1073841053
analysis software,0.1067388417
engineer process,0.1048818240
decision make,0.1031940955
system object,0.1030777423
software model,0.1028380827
model service,0.1028380827
knowledge model,0.1028380827
object orient logic,0.1027472947
analysis approach,0.1027472947
management system,0.1024017645
semantic data,0.1021078237
model model,0.1019983881
model framework,0.1019983881
time petri,0.1015485203
ontology knowledge,0.1002236071
process data,0.1002029627
knowledge expert system,0.1000643397
system requirement,0.0985777423
symbolic model,0.0967566261
knowledge base system,0.0964970581
framework object,0.0957330115
model tool,0.0956665624
information system,0.0940731839
product model,0.0934615643
architecture knowledge,0.0934136342
workflow model,0.0929939367
model decision,0.0926218696
agent system,0.0924017645
toward framework,0.0923563834
system web,0.0896515439
system process,0.0896515439
data knowledge,0.0894626868
process object,0.0892456350
logic knowledge,0.0892456350
framework design,0.0892456350
system model,0.0891890355
complex system,0.0870644072
system extend,0.0867917672
orient framework,0.0862599182
orient data,0.0862599182
approach semantic,0.0862599182
domain model,0.0856075864
system symbolic,0.0841088189
methodology model,0.0834309881
object orient data,0.0827478097
engineer knowledge,0.0827478097
approach service,0.0827478097
data process,0.0827287228
model collaborative,0.0826218696
toward agent,0.0820545388
multiagent system,0.0820130557
semantic approach,0.0815393913
system build,0.0815175104
model process,0.0809371302
model object,0.0809371302
approach model,0.0809371302
real time,0.0803847443
system architecture,0.0795777170
program approach,0.0792753239
relational database system,0.0786208256
model query,0.0779018265
manufacture system,0.0775813140
logic program system,0.0774378563
knowledge approach,0.0765618133
web knowledge,0.0765312372
process system,0.0760698148
toward formal,0.0760113955
make support,0.0760113955
system multiple,0.0757242035
system interoperability,0.0757242035
reason system,0.0745038266
decision make support,0.0741011478
process orient,0.0738004295
orient semantic,0.0738004295
design framework,0.0738004295
toward integrate,0.0728632474
program knowledge,0.0710020756
orient knowledge,0.0710020756
object orient knowledge,0.0710020756
model specification,0.0710020756
model ontology,0.0710020756
model integration,0.0710020756
model information,0.0710020756
management model,0.0710020756
knowledge software,0.0710020756
design data,0.0710020756
approach object,0.0710020756
knowledge design,0.0701623810
decision model,0.0701623810
reactive system,0.0688841806
distribute system,0.0673765429
service model,0.0664161217
program model,0.0664161217
model intelligent,0.0661154062
system support,0.0649901405
system specification,0.0630777423
system formal,0.0630777423
multidatabase system,0.0619251799
approach program,0.0618994769
system web service,0.0606810551
process knowledge,0.0591011230
expert system knowledge,0.0573610521
analysis model,0.0570043570
system application,0.0568537349
p p,0.0529923714
b b,0.0529923714
system implementation,0.0508937596
system case,0.0508937596
system product,0.0492783750
system ontology,0.0492783750
system integrate,0.0492783750
system engineer,0.0492783750
system automatic,0.0491894050
rule system,0.0487361498
fuzzy system,0.0483884419
transition system,0.0474329091
model toward,0.0473120306
system relational,0.0463910511
system multi,0.0463910511
system domain,0.0463910511
approach toward,0.0463131806
run time,0.0460323768
toward model,0.0449365056
system service,0.0449365056
system reason,0.0449365056
system fuzzy,0.0449365056
system decision,0.0449365056
system data,0.0449365056
system business,0.0449365056
system analysis,0.0449365056
retrieval system,0.0428923223
time system,0.0427783369
control system,0.0420296913
real time system,0.0408586352
system framework,0.0397410588
well found,0.0394013036
system semantic,0.0368537349
enterprise system,0.0356966459
service system,0.0342421005
design system,0.0342421005
system toward,0.0315267469
program system,0.0313547765
object system,0.0313547765
model system,0.0313547765
integration system,0.0313547765
integrate system,0.0313547765
system system,0.0305214432
learn system,0.0276138752
