discriminant analysis,0.4749649734
probability density function,0.4727325320
slice inverse regression,0.4723776305
unit root test,0.4695905452
information retrieval,0.4662236167
linear single index,0.4658103374
simultaneous confidence interval,0.4642190469
selection kernel,0.4637597218
ii censor,0.4624509589
application multiple attribute group,0.4615984261
approach multi,0.4610622188
sample size,0.4609978293
large data,0.4608153655
principal component,0.4587776215
single index,0.4587547342
power series,0.4562663762
hesitant fuzzy aggregation,0.4550673880
measurement error model,0.4547656386
hybrid censor,0.4546795806
mixture factor analyzer,0.4538976768
set sample,0.4530449535
fix effect,0.4524434184
latent class model,0.4520495600
gaussian random,0.4508366394
set application,0.4506717004
type fuzzy,0.4495115419
multi criteria,0.4487683163
latent class,0.4464565052
analysis interval,0.4429778380
hybrid multiple attribute decision,0.4429300700
recurrent event,0.4423594858
analysis application,0.4405641497
variable selection regression,0.4404446978
fuzzy rough set,0.4402547214
linear mix model,0.4398433946
hesitant fuzzy set application,0.4388893595
fuzzy linguistic,0.4387074096
function approximation,0.4372670402
area estimation,0.4369497895
prediction interval,0.4355466884
small area estimation,0.4340252335
model bayesian,0.4333832020
multi criteria decision,0.4323071092
proportional hazard,0.4282187263
penalize spline,0.4278075266
sufficient dimension reduction,0.4269250099
density ratio,0.4255320468
frequency domain,0.4242455864
archimedean copula,0.4238144796
state estimation,0.4234170723
incomplete weight,0.4181434361
multivariate gaussian,0.4164684685
factor analyzer,0.4159678132
operator application multiple attribute group,0.4150802460
bayesian variable selection,0.4124386651
average case analysis,0.4121307892
parameter distribution,0.4121255134
test equality,0.4096357135
mixture distribution,0.4061552959
measurement error,0.4057886946
mix effect,0.4047626235
selection high dimensional,0.4045170402
weight aggregation operator,0.4037186052
likelihood estimator,0.4035022766
fuzzy cluster,0.4026173232
rough approximation,0.4025500630
outlier detection,0.4021624445
goodness fit,0.4011546572
smooth parameter,0.4000357461
fuzzy information application,0.3981410671
series model,0.3967472901
regression tree,0.3961446792
censor sample,0.3930266535
estimation multivariate,0.3908850272
root test,0.3903489659
data cluster,0.3900301052
area roc curve,0.3875187620
model cluster,0.3874240108
operator application group decision,0.3864887030
teste equality,0.3858299445
high dimensional,0.3858017675
bayesian variable,0.3841869701
rate model,0.3839120430
linguistic variable,0.3837103956
distribution application,0.3822151492
importance measure,0.3815499860
marginal likelihood,0.3814424716
algorithm computing,0.3810991096
fuzzy linguistic aggregation operator application multiple,0.3807163717
fuzzy aggregation operator,0.3802353333
fuzzy multi criteria decision make,0.3789055144
nonlinear mix effect,0.3780696614
partial linear model,0.3774732417
influence diagnostic,0.3772586668
subset selection,0.3772239659
goodness fit test,0.3770827072
partial linear single index model,0.3754002998
comparative analysis,0.3740797466
model application,0.3730302848
additive model,0.3727546723
error probability,0.3726556606
set model,0.3716112306
type ii censor,0.3701852184
progressive censor,0.3675281117
fuzzy linguistic aggregation operator,0.3666219877
small area,0.3663025302
multi attribute decision,0.3657965322
intuitionistic fuzzy preference relation,0.3653005785
group decision make intuitionistic fuzzy,0.3634321609
status data,0.3615137040
variable importance,0.3613502425
multiple attribute group,0.3603786872
rate function,0.3603236640
regression estimator,0.3602141835
application multiple,0.3587454347
class model,0.3583045966
soft set,0.3580674975
multivariate normal,0.3580436965
empirical bayes,0.3574049688
heavy tail,0.3563913127
normal mixture,0.3560952045
sample data system,0.3559121509
parametric bootstrap,0.3555371544
characteristic function,0.3538322904
estimation conditional,0.3521332069
generalize linear mix model,0.3513616827
fuzzy linguistic aggregation operator application,0.3510840188
normal variable,0.3509098726
multiple attribute decision make hesitant fuzzy,0.3497492241
dual hesitant fuzzy aggregation operator,0.3490586651
distribution type,0.3489079187
hybrid multiple attribute,0.3464917984
maximum likelihood estimator,0.3459273290
rank set sample,0.3447821349
fuzzy multi,0.3435529993
repeated measure,0.3432990150
rough set model,0.3427628946
order weight average,0.3423666393
estimation linear,0.3419551380
miss data,0.3419017802
gaussian graphical,0.3405909555
algorithm estimate,0.3404952457
slice inverse,0.3396044363
distribution bayesian,0.3394898794
structural equation,0.3388404804
order weight,0.3361036079
criteria decision,0.3360070931
capture recapture,0.3346156693
application multiple attribute group decision,0.3339606053
accelerate failure,0.3337288939
measure intuitionistic fuzzy set,0.3328075529
longitudinal data,0.3315983135
nonparametric density,0.3310328285
multiple attribute decision make incomplete,0.3297842405
average case,0.3296658940
exponential power,0.3281238806
dempster theory,0.3267829738
approach multiple attribute,0.3259223487
gaussian markov,0.3246818336
decision theory,0.3242954843
binomial distribution,0.3231948355
binary response,0.3216044016
linear single,0.3207946734
model computational,0.3205314945
trapezoidal fuzzy,0.3203737602
mixture normal,0.3203033456
high dimension,0.3202709537
fuzzy aggregation operator application multiple,0.3194894560
attribute group,0.3182110950
intuitionistic fuzzy environment,0.3174303212
hesitant fuzzy aggregation operator,0.3172071103
generalize estimate,0.3168839500
information criterion,0.3165805312
estimation partial,0.3153933812
saunders distribution,0.3153332927
multiple attribute decision make problem,0.3138586906
expectation maximization,0.3116703532
approach multiple attribute decision,0.3115128654
uncertain data,0.3096708772
transfer function,0.3096513973
mixture regression,0.3091339619
ii censor sample,0.3090165174
local linear,0.3086525141
set application decision,0.3085466408
finite population,0.3083463453
multivariate binary,0.3077295911
genetic algorithm,0.3074492285
distribution progressive,0.3067322387
miss response,0.3065652621
survival analysis,0.3063265300
partial linear,0.3062646879
randomize trial,0.3050120610
input output,0.3044240010
multivariate regression,0.3036557548
volatility model,0.3036093566
multi attribute group,0.3030020032
regression model,0.3016007858
fuzzy aggregation operator application multiple attribute,0.3010034268
type distribution,0.2998849955
bayesian framework,0.2997213188
operator application multiple attribute group decision,0.2993249249
linguistic preference,0.2991231585
analysis variance,0.2988851623
size determination,0.2985480195
data miss,0.2976066998
credit score,0.2975840167
model estimation,0.2969819273
application group decision make,0.2967463768
scale mixture,0.2966365919
current status,0.2965977806
vary coefficient single index,0.2965306665
sufficient dimension,0.2960094826
fuzzy soft set,0.2951398998
incomplete decision,0.2949714317
criteria group decision,0.2945619725
differential equation,0.2928174329
variable model,0.2927379724
frequency response,0.2918045710
hazard rate,0.2916443798
lifetime data,0.2912725025
prediction error,0.2888719750
linguistic aggregation operator application multiple attribute,0.2870853770
dual hesitant fuzzy aggregation,0.2869136558
group decision make interval value intuitionistic,0.2860121159
inverse gaussian distribution,0.2852952743
data driven,0.2851451082
operator application group decision make,0.2843893291
regression bayesian,0.2829750675
information system,0.2821406504
accelerate life,0.2812064178
negative binomial,0.2808027360
approach multiple,0.2790338917
fuzzy linguistic aggregation,0.2779667465
approach group decision,0.2775263394
bootstrap confidence,0.2774069239
gaussian graphical model,0.2762520853
cluster multivariate,0.2749714317
index model,0.2742841120
copula model,0.2736459382
continuous time,0.2734086237
differential express,0.2733635577
set similarity,0.2733005683
panel unit,0.2731556674
approaches multiple attribute,0.2731191688
linguistic aggregation operator application multiple,0.2730211729
matrix estimation,0.2717058829
aggregation operator application multiple,0.2716803269
power aggregation operator,0.2716267783
binomial proportion,0.2715187186
fuzzy multiple attribute decision,0.2714927367
error rate,0.2713800245
analysis interval value,0.2693106460
subspace method,0.2685978768
test detect,0.2679184843
linguistic aggregation operator,0.2668216457
hazard regression,0.2657851677
belief function,0.2657114915
binary regression,0.2655335064
approach group,0.2652577222
intuitionistic fuzzy set,0.2652165167
single index model,0.2638981181
uncertain linguistic variable,0.2636163099
miss value,0.2633729581
mixture model cluster,0.2631744160
fuzzy preference,0.2631578319
estimation stochastic,0.2627989136
hesitant fuzzy linguistic,0.2620117776
hierarchical model,0.2608481555
variance component,0.2604290457
mix effect model,0.2597069997
application multiple attribute,0.2592559502
selection problem,0.2582170578
multi attribute group decision,0.2581932814
type test,0.2579117267
structural equation model,0.2575533630
data bayesian,0.2575320850
mixture factor,0.2566440331
multi criteria group decision make,0.2551300402
intuitionistic fuzzy preference,0.2550094751
functional regression,0.2534050463
hybrid multiple,0.2530595372
linear single index model,0.2528950272
weight average,0.2513711887
rank set,0.2511929431
saunders regression,0.2509302441
interval value intuitionistic fuzzy set,0.2493448906
model data,0.2487747997
dual hesitant fuzzy,0.2484809661
fuzzy aggregation,0.2477877059
attribute decision make dual,0.2469199221
error variable model,0.2468872695
test error,0.2468053062
application rough,0.2468053062
similarity measure intuitionistic fuzzy set,0.2460856140
analysis multivariate,0.2460789552
hesitant fuzzy set,0.2459484021
penalize likelihood,0.2457790899
linguistic aggregation operator application,0.2456414655
application multiple attribute group decision make,0.2452496506
regression spline,0.2439970488
model identification,0.2438600865
computational aspect,0.2438376053
likelihood estimate,0.2438132837
incomplete weight information,0.2433056628
attribute decision make incomplete weight information,0.2430199104
fuzzy inference system,0.2425085408
data structure,0.2419211622
multiple attribute decision make incomplete weight,0.2417912137
multivariate time series,0.2415027458
cluster categorical,0.2413800245
fuzzy multiple attribute decision make,0.2411954529
average operator application,0.2408833201
spatial data,0.2407048618
fuzzy environment,0.2402835415
test independence,0.2402088491
bayesian model,0.2401676217
density estimator,0.2397996626
variable precision,0.2396038617
operator application multiple attribute decision,0.2394574233
decision make intuitionistic fuzzy,0.2385554897
dependent data,0.2377136395
area roc,0.2373130455
multiple attribute group decision,0.2368357115
interval type fuzzy,0.2367271810
logistic regression model,0.2356771498
leverage heavy tail,0.2343228846
decision make dual,0.2337270730
application multiple attribute decision make induce,0.2335291395
nonparametric test,0.2331823153
mixture regression model,0.2330660141
vector regression,0.2329579846
spatial correlate,0.2329523619
optimal design,0.2316402641
decision support system,0.2313829485
confidence region,0.2304239942
generalize exponential,0.2300819476
case analysis,0.2295096899
normal mixture model,0.2290765815
model predictive,0.2287421933
selection linear,0.2279536105
hold function,0.2276197493
time series,0.2275174949
belief structure,0.2272792825
analysis miss,0.2265859769
teste procedure,0.2262186600
decision make hesitant fuzzy,0.2258035540
estimator multivariate,0.2248055689
estimate number,0.2248055689
doubly censor,0.2238548237
pairwise likelihood,0.2235530348
model longitudinal,0.2235002837
inverse regression,0.2232689787
fuzzy multiple attribute,0.2231694296
average operator,0.2231103192
risk difference,0.2227870980
grey relational,0.2226266628
dual hesitant,0.2218591785
small sample size,0.2217868371
test fit,0.2210088973
generalize weight,0.2207588104
bootstrap estimate,0.2202595723
make interval value intuitionistic,0.2201791492
diagnostic test,0.2200819476
aggregation operator application,0.2197917024
extreme value,0.2192054406
mix linear,0.2191711246
estimate parameter,0.2189777989
kernel regression,0.2187593128
information application multiple attribute,0.2183425513
application data,0.2182391742
model multivariate,0.2180028443
data empirical,0.2177941781
robust regression,0.2177941781
express gene,0.2177536959
silver bullet speak,0.2172680728
meta analysis,0.2168670709
set application decision make,0.2165500013
measure intuitionistic fuzzy,0.2163507462
expect value,0.2159139997
decision make intuitionistic fuzzy environment,0.2158831150
attribute decision make incomplete,0.2156554080
measure application,0.2152836216
robust fit,0.2148055689
model censor data,0.2143081113
interval value intuitionistic fuzzy information,0.2141968853
operator application,0.2137774280
distribution nonparametric,0.2126783221
approach multiple attribute decision make,0.2119799327
distribution type ii,0.2118385857
three parameter distribution,0.2111828620
trapezoidal fuzzy number,0.2110500984
differential express gene,0.2109706297
distribution type ii censor,0.2103333022
fuzzy aggregation operator application,0.2099970082
approaches multiple,0.2098957044
saunders regression model,0.2092022117
longitudinal ordinal,0.2088935252
linguistic aggregation,0.2086391316
aggregation operator application multiple attribute,0.2086235293
function generalize,0.2063860414
risk assessment,0.2062485561
large scale,0.2060211886
markov switch,0.2059047327
data clone,0.2056428050
leverage heavy,0.2054639128
parametric sensitivity,0.2042670545
heavy tail distribution,0.2039907947
predictive inference,0.2035077382
analysis model,0.2027382837
similarity measure intuitionistic fuzzy,0.2024033363
model classification,0.2022897720
multivariate binary data,0.2006650611
aggregation operator application multiple attribute decision,0.2006161349
correlate normal,0.2002317905
approach group decision make,0.1994784048
preference relation,0.1990978814
interval value fuzzy,0.1988067099
robust estimator,0.1986462207
minimum distance,0.1985073280
multiple attribute group decision make,0.1975771195
censor survival data,0.1972258576
error distribution,0.1970748451
property application,0.1970262166
bayesian hierarchical,0.1969993192
regression approach,0.1968625171
data type,0.1968625171
binary decision,0.1968053062
approach estimate,0.1968053062
attribute decision make incomplete weight,0.1964686405
regression parameter,0.1954070166
cluster data,0.1948473243
extend multiple attribute,0.1939616509
non parametric,0.1932666500
induce generalize,0.1930652491
binary outcome,0.1929583438
operator application multiple,0.1925892689
fuzzy preference relation,0.1924474522
make hesitant fuzzy,0.1919267192
nonparametric predictive,0.1916695916
intuitionistic fuzzy,0.1911892378
model vary,0.1908801828
stochastic volatility model,0.1907624299
selection regression,0.1907048618
multiple criteria group decision,0.1898446648
group decision make problem,0.1898418258
model miss data,0.1896335999
censor survival,0.1888246580
model heavy tail,0.1888061920
selection high,0.1886462207
attribute group decision,0.1880508554
rate estimation,0.1877941781
multi objective,0.1871950816
aggregation operator,0.1863735163
operator linguistic,0.1859534757
right censor data,0.1855359458
value intuitionistic fuzzy set,0.1853721799
sample test,0.1851912792
teste homogeneity,0.1848990764
odd ratio,0.1841378632
model effect,0.1837476288
gamma frailty,0.1834684365
fuzzy number,0.1828327888
application multiple attribute decision,0.1826617692
decision make intuitionistic fuzzy preference relation,0.1825162940
estimation mixture,0.1822003099
estimation method,0.1820140323
error model,0.1818232272
fuzzy model,0.1817238193
right censor,0.1814752995
multiple criteria group,0.1812861722
bathtub shape,0.1808944470
test case,0.1807232581
beta regression,0.1805095651
factor analyzer model,0.1803248223
sensor network,0.1800981424
cluster method,0.1800290494
generalize lambda,0.1799531920
fuzzy operator,0.1794603763
fit mixture,0.1794203778
bipolar fuzzy,0.1793777448
generalize lambda distribution,0.1791146622
estimation generalize,0.1789725065
data classification,0.1784603862
analysis generalize,0.1784603862
model random,0.1783499448
distance similarity measure,0.1782548762
weight aggregation,0.1782066264
fuzzy rule,0.1780270059
aggregation operator interval,0.1772020714
multi attribute decision make,0.1770522071
number component,0.1770133862
permutation test,0.1759722994
hesitant interval value fuzzy,0.1756535536
test homogeneity,0.1756007645
decision support,0.1755109804
application decision,0.1755065571
data likelihood,0.1752898908
estimation spatial,0.1749299177
group decision make interval value,0.1748199746
decision make problem hesitant fuzzy,0.1729090539
model multiple,0.1727172022
model interval,0.1727172022
estimation random,0.1720140323
similarity measure interval,0.1719106605
process mixture,0.1714696621
point interval,0.1714696621
extend multiple,0.1714696621
silver bullet talk,0.1703873056
nonparametric bayesian,0.1698782103
measure interval,0.1698782103
point set,0.1697224204
distribution property,0.1696271392
decision theoretic,0.1695412269
silver bullet,0.1694782147
bullet talk,0.1694782147
multiple attribute,0.1692225599
operator application multiple attribute decision make,0.1685190805
bullet talk silver bullet,0.1684787715
model random effect,0.1684243231
talk silver bullet talk,0.1678650914
estimation nonlinear,0.1677941781
group decision make interval,0.1673937295
fuzzy random,0.1670072569
model application data,0.1663242672
multiple attribute decision make induce,0.1659612853
longitudinal data analysis,0.1655960591
operator application multiple attribute,0.1642682314
system identification,0.1642333852
exponential family,0.1640723608
regression function,0.1639568943
decision make incomplete weight information,0.1637819018
response data,0.1634935430
hesitant fuzzy,0.1634137886
coefficient single index,0.1633459306
mix linear model,0.1626438150
model approach,0.1625138950
silver bullet talk silver bullet talk,0.1624618224
silver bullet talk silver bullet,0.1624618224
bullet talk silver bullet talk silver,0.1624618224
bullet talk silver bullet talk,0.1624618224
make intuitionistic fuzzy preference relation,0.1623975438
multi attribute group decision make,0.1622328045
finite mixture model,0.1620598269
application generalize,0.1620140323
failure time data,0.1618988049
sample size calculation,0.1618388939
tail distribution,0.1607615510
interval value fuzzy preference relation,0.1604195299
way contingency table,0.1604059397
model longitudinal data,0.1603546957
interval number,0.1603490771
talk silver bullet talk silver bullet,0.1602951557
model multiple attribute,0.1602015516
make hesitant,0.1601686198
application gene,0.1601685372
talk silver bullet talk silver,0.1599514223
talk silver bullet,0.1599514223
talk silver,0.1599514223
silver bullet talk silver,0.1599514223
bullet talk silver,0.1599514223
estimation two parameter saunders distribution,0.1597129968
model error,0.1595158099
application fuzzy,0.1595158099
multinomial model,0.1594722699
variable application,0.1593726899
hesitant interval value,0.1592535723
decision make intuitionistic fuzzy preference,0.1589448654
sample selection,0.1588410383
approach analysis,0.1587123507
estimation nonparametric,0.1584603862
panel count data,0.1577398960
multivariate response,0.1577102548
attribute decision make hesitant fuzzy,0.1573192831
set analysis,0.1564579735
cross entropy,0.1563071840
operator interval,0.1562604774
power aggregation,0.1562330289
normal population,0.1548968044
multiple attribute decision,0.1543126650
group decision,0.1543126650
attribute decision,0.1543126650
two stage,0.1540260442
model miss,0.1539102513
measure hesitant,0.1537787924
model bayesian analysis,0.1535092419
vary coefficient single,0.1530352703
application multiple attribute decision make,0.1520485463
sample distribution,0.1520140323
estimation parameter,0.1520140323
error analysis,0.1520140323
application multi,0.1519738278
multi criteria decision make,0.1517715485
attribute decision make induce,0.1513162767
panel data,0.1512815135
instrumental variable,0.1508205237
cure model,0.1504936409
model heavy,0.1504521527
make interval value intuitionistic fuzzy,0.1502530303
cluster mixture,0.1498782103
pairwise comparison,0.1498129357
statistical test,0.1495046535
continuous variable,0.1493024427
model adaptive,0.1490966818
model em algorithm,0.1488196316
selection model,0.1484417771
cross sectional,0.1477862289
model local,0.1475683151
rank fuzzy number,0.1467822407
distribution robust,0.1466136234
number cluster,0.1458496381
interval value fuzzy set,0.1457408583
truncate data,0.1455915837
criteria group decision make,0.1445942598
score test,0.1440240472
make intuitionistic fuzzy,0.1438433515
smooth spline,0.1436293356
problem hesitant,0.1431153792
joint model,0.1428802728
panel data model,0.1428587158
multiple attribute decision make hesitant,0.1424458984
model em,0.1420888503
bayesian mixture,0.1420140323
distance similarity,0.1418225817
model empirical,0.1415533797
response model,0.1413846185
rough fuzzy,0.1412824463
criteria decision make,0.1408142853
multiplicative consistency,0.1404582810
decision make interval value intuitionistic,0.1398247665
estimation mix,0.1396408440
analyzer model,0.1393872978
two sample,0.1392735721
fuzzy mean,0.1392427186
decision make interval value intuitionistic fuzzy,0.1388067099
multivariate model,0.1384611631
estimation multiple,0.1380558426
accelerate failure time,0.1379106668
ordinal response,0.1378688262
two parameter saunders,0.1375454171
coefficient single,0.1374029205
approach generalize,0.1372893207
decision make interval value,0.1372519582
attribute decision make problem,0.1371737569
model censor,0.1370236731
rank score,0.1369245875
model decision,0.1366354801
model small,0.1361011094
multivariate distribution,0.1360316141
regression model censor,0.1359441779
mix distribution,0.1356542397
nonlinear regression model,0.1354951778
model reduction,0.1353652763
inverse distribution,0.1347203864
weight average operator,0.1343304373
make problem hesitant fuzzy,0.1342744957
attribute decision make hesitant,0.1339586298
bootstrap approach,0.1337787924
model structure,0.1336418860
fuzzy group decision,0.1328802728
fuzzy data,0.1326944381
model maximum likelihood estimation,0.1323487143
linear system,0.1321168611
cluster randomize,0.1318658257
two dimensional,0.1318263503
model maximum likelihood,0.1317332619
model prediction,0.1316704941
failure data,0.1313577027
model estimate,0.1308064524
model robustness,0.1307813553
process model,0.1300500762
operator application decision,0.1299977656
nonlinear model,0.1299259212
model average,0.1295296967
effect model application,0.1295296967
analysis cluster,0.1287942983
similarity measure intuitionistic,0.1283454564
equation model,0.1276678599
data identification,0.1275193985
fuzzy mean cluster,0.1273874314
model optimal,0.1264579735
data application,0.1264305505
model robust,0.1263105315
time dependent,0.1260047301
soft set application,0.1252637239
model spatial,0.1246305770
mean variance,0.1242333852
frailty model,0.1239582397
data estimation,0.1226944381
tree model,0.1223487143
parameter saunders,0.1222866269
multinomial distribution,0.1218799105
time vary,0.1218793537
probability model,0.1212382922
model fit,0.1212382922
fuzzy operator application,0.1208828740
model parameter,0.1208064524
model unknown,0.1207813553
repeated measurement,0.1205981825
estimation bayesian,0.1205849576
problem hesitant fuzzy,0.1204954868
make incomplete weight,0.1202814258
random effect model,0.1202136061
decision make intuitionistic,0.1195870153
data mixture,0.1190492931
parameter saunders distribution,0.1187063411
model binary,0.1184611631
estimation distribution,0.1181895117
decision make induce,0.1173874314
fuzzy rough set model,0.1172957428
make approach,0.1170496141
intuitionistic fuzzy number,0.1166876036
statistical model,0.1164579735
regression application,0.1164579735
multivariate data,0.1164579735
model smooth,0.1164579735
model functional,0.1164579735
method data,0.1164579735
intuitionistic preference,0.1163617978
group decision make intuitionistic,0.1161431219
dynamic model,0.1153696256
component regression,0.1152763008
survival model,0.1145585677
normal model,0.1145585677
geometric operator,0.1140687519
fuzzy soft,0.1138067574
non gaussian,0.1137326203
make intuitionistic fuzzy preference,0.1125752461
mean cluster,0.1123203106
decision make interval,0.1114209727
analysis fuzzy,0.1113023454
prediction model,0.1112382922
decision make risk,0.1109237122
distribution model,0.1107808313
model variable,0.1106706285
model specification,0.1106215125
fuzzy relational,0.1101402865
make problem,0.1099973820
make incomplete weight information,0.1099085734
longitudinal data miss,0.1098705114
time series model,0.1097198043
estimation regression,0.1095904148
model maximum,0.1093541691
application multi criteria,0.1091273181
group decision make hesitant,0.1088204880
data nonparametric,0.1086527125
three parameter,0.1086014215
ordinal data,0.1085586609
fuzzy decision,0.1084000973
non linear,0.1074885555
model linear,0.1071973461
fuzzy setting,0.1070490857
fuzzy multi attribute,0.1066005258
family distribution,0.1063617978
rank fuzzy,0.1063391642
hesitant triangular,0.1062963391
interval value hesitant fuzzy,0.1058700505
bullet speak,0.1055671947
coefficient regression,0.1052763008
difference two,0.1043498137
progressive type,0.1040687519
model rank,0.1037476288
model skew,0.1033955200
information application multiple,0.1032781306
censor response,0.1032243656
fuzzy multiple,0.1031764021
interval fuzzy,0.1028198214
fuzzy measure,0.1021532737
noise model,0.1020909368
intuitionistic preference relation,0.1020584124
score test zero,0.1019514893
censor regression,0.1017982952
vary coefficient model,0.1015515771
fuzzy hybrid,0.1015515771
fuzzy group,0.1014084629
interval grey,0.1012708666
panel count,0.1012648259
identification model,0.1012382922
measure similarity,0.1011493850
decision table,0.1011493850
measure intuitionistic,0.1010203835
spatial model,0.1008064524
decision analysis,0.1008064524
triangular fuzzy,0.1006244882
hesitant fuzzy multi,0.0998348566
make intuitionistic fuzzy environment,0.0997161549
least square,0.0995479185
